89.8141 	EXP 	polygon_4: autoDraw = False
89.8141 	EXP 	fiksa: autoDraw = True
91.8147 	EXP 	fiksa: autoDraw = False
91.8147 	EXP 	fiksa: autoDraw = False
91.8147 	EXP 	strza: autoDraw = True
91.8147 	EXP 	polygon_4: autoDraw = True
94.7824 	EXP 	polygon_3: autoDraw = True
97.7832 	EXP 	polygon_3: autoDraw = False
97.7832 	EXP 	polygon_4: autoDraw = False
97.8046 	EXP 	New trial (rep=10, index=0): None
97.8183 	EXP 	strza: autoDraw = False
97.8183 	EXP 	strza: autoDraw = False
97.8183 	EXP 	polygon_3: autoDraw = False
97.8183 	EXP 	polygon_4: autoDraw = False
97.8183 	EXP 	fiksa: autoDraw = True
99.8207 	EXP 	fiksa: autoDraw = False
99.8207 	EXP 	fiksa: autoDraw = False
99.8207 	EXP 	strza: autoDraw = True
99.8207 	EXP 	polygon_3: autoDraw = True
102.8029 	EXP 	polygon_4: autoDraw = True
105.8034 	EXP 	polygon_3: autoDraw = False
105.8034 	EXP 	polygon_4: autoDraw = False
105.8084 	EXP 	New trial (rep=11, index=0): None
105.8198 	EXP 	strza: autoDraw = False
105.8198 	EXP 	strza: autoDraw = False
105.8198 	EXP 	polygon_3: autoDraw = False
105.8198 	EXP 	polygon_4: autoDraw = False
105.8198 	EXP 	fiksa: autoDraw = True
107.8239 	EXP 	fiksa: autoDraw = False
107.8239 	EXP 	fiksa: autoDraw = False
107.8239 	EXP 	strza: autoDraw = True
107.8239 	EXP 	polygon_3: autoDraw = True
110.7900 	EXP 	polygon_4: autoDraw = True
113.7900 	EXP 	polygon_3: autoDraw = False
113.7900 	EXP 	polygon_4: autoDraw = False
113.8114 	EXP 	New trial (rep=12, index=0): None
113.8267 	EXP 	strza: autoDraw = False
113.8267 	EXP 	strza: autoDraw = False
113.8267 	EXP 	polygon_3: autoDraw = False
113.8267 	EXP 	polygon_4: autoDraw = False
113.8267 	EXP 	fiksa: autoDraw = True
115.8399 	EXP 	fiksa: autoDraw = False
115.8399 	EXP 	strza: autoDraw = True
115.8399 	EXP 	polygon_3: autoDraw = True
118.8241 	EXP 	polygon_4: autoDraw = True
121.8100 	EXP 	polygon_3: autoDraw = False
121.8100 	EXP 	polygon_4: autoDraw = False
121.8305 	EXP 	New trial (rep=13, index=0): None
121.8446 	EXP 	strza: autoDraw = False
121.8446 	EXP 	polygon_3: autoDraw = False
121.8446 	EXP 	polygon_4: autoDraw = False
121.8446 	EXP 	fiksa: autoDraw = True
123.8611 	EXP 	fiksa: autoDraw = False
123.8611 	EXP 	strza: autoDraw = True
123.8611 	EXP 	polygon_4: autoDraw = True
126.8268 	EXP 	polygon_3: autoDraw = True
129.8298 	EXP 	polygon_3: autoDraw = False
129.8298 	EXP 	polygon_4: autoDraw = False
129.8462 	EXP 	New trial (rep=14, index=0): None
129.8657 	EXP 	strza: autoDraw = False
129.8657 	EXP 	polygon_3: autoDraw = False
129.8657 	EXP 	polygon_4: autoDraw = False
129.8657 	EXP 	fiksa: autoDraw = True
131.8809 	EXP 	fiksa: autoDraw = False
131.8809 	EXP 	strza: autoDraw = True
131.8809 	EXP 	polygon_3: autoDraw = True
134.8468 	EXP 	polygon_4: autoDraw = True
137.8474 	EXP 	polygon_3: autoDraw = False
137.8474 	EXP 	polygon_4: autoDraw = False
137.8494 	EXP 	New trial (rep=15, index=0): None
137.8640 	EXP 	strza: autoDraw = False
137.8640 	EXP 	polygon_3: autoDraw = False
137.8640 	EXP 	polygon_4: autoDraw = False
137.8640 	EXP 	fiksa: autoDraw = True
139.8644 	EXP 	fiksa: autoDraw = False
139.8644 	EXP 	fiksa: autoDraw = False
139.8644 	EXP 	strza: autoDraw = True
139.8644 	EXP 	polygon_3: autoDraw = True
142.8325 	EXP 	polygon_4: autoDraw = True
145.8335 	EXP 	polygon_3: autoDraw = False
145.8335 	EXP 	polygon_4: autoDraw = False
